Stationary Bike,The CIC800 Indoor Cycle excels in three critical areas- durability  comfort and performance. * It is a perfect addition to a club  corporate fitness/recreation center school or hotel because the stout design will withstand hours of consistent use. * The needle bearings that encompass the pedals and flywheel axle  industrial grade Hutchinson Poly-V belt  and our three piece crank work synergistically to create the perfect formula for durability and performance. * The fore/aft/up/down adjustments of the handlebars and seat along with SPD dual pedal design provide a comfortable fit for nearly any size rider. Features:  * Magnetic resistance for smooth and consistent  maintenance-free operation.  * Micro fore/aft adjustments on seat and handlebars.  * Reliable pop-pin up/down adjustments on seat and handlebars.  * Commercial grade Hutchinson poly-V belt is both smooth and reliable.  * Molded rotary knob for comfortable resistance adjustments and quick-stop operation.  * Dual-link pedals provide options for both SPD and toe-clip convenience.  * Aluminum seat and handlebar posts with stamped height settings for quick reference. 350 lbs. weight capacity.,106078,1602.09,2912.9,Exercise & Physical Therapy,Manual/Electric Treadmills,126,0,106078.jpg,1033,42,21,41,106078.jpg,,,,,,,,,
Sock and Stocking Aid MBoss,Flexible sock aid makes putting on socks easier for people who have difficulty bending * The sock or stocking stays open as the three fingers gently bend to accomodate the contours of the heel and foot * The smooth inner surface allows the foot to glide effortlessly into the sock while the outer embossed ridges hold the sock firmly in place * Loop strap can be manipulated with one hand and length is adjustable up to 30  *,10607B,11.25,20.45,Aids to Daily Living,Dressing Aids,0,6,10607b.jpg,1153,0,0,0,10607b.jpg,10607b-1.jpg,,,,,,,,
Stocking Aid  Compression w/Heel Guide,The easiest way to put on compression hose with patented Heel GuideTM * Unique indented channel on the inside of the center cone acts as a heel guide and keeps the foot in perfect position * Extra wide cone is ideal for people with edema or larger feet * Rigid  extra wide design * Extra long sturdy handles 17  high * Reduces the need for bending or stretching * Handle feature 3 grip levels to accommodate different heights and hand sizes * Comes apart for traveling * Packed in a retail box,10607E,45.96,83.56,Aids to Daily Living,Dressing Aids,0,0,10607e.jpg,1153,17,8,7,10607e.jpg,10607e-1.jpg,,,,,,,,
Foam Rubber Disc Only for 10607A,Repl. Rubber Pad for 32000  32002  32005 and 32010,10607G,5.96,10.83,Aids to Daily Living,Non-Slip Products,0,6,10607G.jpg,1518,0,0,0,10607G.jpg,,,,,,,,,
Sock Aid Formed w/ Foam Handles,The Formed Sock Aid with Foam Handles is a molded plastic frame that allows the sock to be slipped over the form and then pulled onto the foot * The two foam handles provide a larger gripping surface for easy use * 34  long rope,10607SP,9.72,17.67,Aids to Daily Living,Dressing Aids,0,23,10607SP.jpg,1518,0,0,0,10607SP.jpg,,,,,,,,,
Shoe Laces Elastic -Brown 24  Bg/3 Pair - Non Retail Pack,24  long brown 3 pair per package * Tie once and never have to tie or untie again * Ingeniously designed laces stretch so that the foot can slip into and out of any shoe like a loafer * Flexible 24  elastic laces *,10608C,11.01,20.01,Aids to Daily Living,Dressing Aids,0.06,0,10608C.jpg,1153,5,4,1,10608C.jpg,,,,,,,,,
Shoe Laces Elastic Black 30  Pk/3 pr,30  long black 3 pair per package * Tie once and never have to tie or untie again * Ingeniously designed laces stretch so that the foot can slip into and out of any shoe like a loafer * Flexible 30  elastic laces *,10609A,11.17,20.29,Aids to Daily Living,Dressing Aids,0,2,10609A.jpg,1153,5,4,1,10609A.jpg,,,,,,,,,
Shoe Laces Elastic White 30  Pk/3 pr.,30  long white 3 pair per package * Tie once and never have to tie or untie again * Ingeniously designed laces stretch so that the foot can slip into and out of any shoe like a loafer * Flexible 30  elastic laces *,10609B,10.92,19.85,Aids to Daily Living,Dressing Aids,0,0,10609b.jpg,1153,5,4,1,10609b.jpg,10609b-1.jpg,,,,,,,,
Shoe Laces Elastic Brown 30  Pk/3 pr.,30  long black 3 pair per package * Tie once and never have to tie or untie again * Ingeniously designed laces stretch so that the foot can slip into and out of any shoe like a loafer * Flexible 30  elastic laces *,10609C,11.17,20.29,Aids to Daily Living,Dressing Aids,0,0,10609C.jpg,1153,5,4,1,10609C.jpg,,,,,,,,,
Walker Basket  No Wire,Firmly attaches to the horizontal and vertical bars of the walker * Flexible  retractable stabilizing arms lock onto the legs of the walker and eliminate excess swinging * The front of the basket has a slot for an identification card and the inside of the basket has a built-in glass  can or cup holder  a small compartment for coins or  medications and a trough for utensils  pens  straws or eyeglasses * No additional tray is needed * Assembled basket measures 16 1/4  x 8 3/4  x 8 1/4  (41.3 x 22.2 x 21 cm) * Made of polyproplylene *,10614,23.19,42.17,Mobility Products,Walker Accessories,0,2,10614.jpg,1153,16,14,11,10614.jpg,10614-1.jpg,,,,,,,,
Bottom Buddy Toilet Tissue Aid,The Bottom Buddy is a toilet tissue aid designed for self-cleansing when reaching is difficult * The soft  flexible head grips any tissue or pre-moistened wipe securely * Soiled paper or wipes are released into the bowl with the push of the button located in the curved handle * Storage bag included * Manufactured and sold under U.S. patent USD 428147 * ***11  in length *,10618,60.41,109.83,Aids to Daily Living,ADL Bathroom Products,0,0,10618.jpg,1518,0,0,0,,,,,,,,,,
Un-Skru Jar Opener,Opens every size screw lid from 1/2 inch to 5 inches * Hangs under a cabinet  countertop  table or shelf * Made of tough ABS plastic * 5 year warranty *,10619,10.01,18.2,Aids to Daily Living,Can Opener and Turning Devices,0.3,2,10619.jpg,1113,0,0,0,10619.jpg,,,,,,,,,
Button/Zipper Hook Combination,The Button Hook has a specialty formed stainless steel wire loop which goes through the clothing eyelet and secures the button to allow it to be pulled back throught the eyelet * Wood handle is 5/8  diameter  overall length is approximately 7 3/4  * Small 5/8  brass plated hook to pull zipper *,10627,8.6,15.63,Aids to Daily Living,Dressing Aids,0,4,10627.jpg,1518,0,0,0,,,,,,,,,,
Scooper Bowl w/Suction,Bowl * High rim and reverse curve on one side aid in scooping food onto a utensil without spilling over the side * Bowl is 4 1/2  * Dishwasher safe (bowl and plate only  not suction cup) *,10630,9.09,16.52,Aids to Daily Living,Dinnerware,0,0,10630.jpg,1153,11,8,3,10630.jpg,,,,,,,,,
Scooper Plate w/ Suction,Plate * High rim and reverse curve on one side aid in scooping food onto a utensil without spilling over the side * Plate measures 6 3/4 in diameter * Dishwasher safe (bowl and plate only  not suction cup) *,10630A,8.96,16.3,Aids to Daily Living,Dinnerware,0,6,10630a.jpg,1153,7,7,3,10630a.jpg,,,,,,,,,
Scooper Plate,The flat bottom and high rim with a reverse curve on one side help in scooping food onto a utensil without spilling over the side * The diameter is 6óù (17.1 cm). Molded of Blue  heat-resistant plastic * Dishwasher safe *,10630B,5.02,9.12,Aids to Daily Living,Dinnerware,0,13,10630b.jpg,1153,10,8,1,10630b.jpg,,,,,,,,,
Built-Up Soft Handle Fork,Fork * Soft foam Built-Up handle provides easy grasp for those with arthritis or limited hand involvement * Foam handle may be removed when grasp improves * Plastic inner handle is approximately 5/8  diameter * Overall diameter is approximately 1 1/2  * Stainless steel utensil *,10632A,8.04,14.62,Aids to Daily Living,Built-Up Utensils,0.28,3,10632A.jpg,1518,0,0,0,,,,,,,,,,
Built-Up Soft Handle Knife,Knife w/serrated edge * Soft foam Built-Up handle provides easy grasp for those with arthritis or limited hand involvement * Foam handle may be removed when grasp improves * Plastic inner handle is approximately 5/8  diameter * Overall diameter is approximately 1 1/2  * Stainless steel utensil *,10632B,10.41,18.93,Aids to Daily Living,Built-Up Utensils,0.28,1,10632B.jpg,1518,0,0,0,,,,,,,,,,
Built-Up Soft Handle Teaspoon,Teaspoon * Soft foam Built-Up handle provides easy grasp for those with arthritis or limited hand involvement * Foam handle may be removed when grasp improves * Plastic inner handle is approximately 5/8  diameter * Overall diameter is approximately 1 1/2  * Stainless steel utensil *,10632C,8.39,15.26,Aids to Daily Living,Built-Up Utensils,0.3,4,10632C.jpg,1518,0,0,0,,,,,,,,,,
Built-Up Soft Handle Soupspoon,Soupspoon * Soft foam Built-Up handle provides easy grasp for those with arthritis or limited hand involvement * Foam handle may be removed when grasp improves * Plastic inner handle is approximately 5/8  diameter * Overall diameter is approximately 1 1/2  * Stainless steel utensil *,10632F,8.69,15.79,Aids to Daily Living,Built-Up Utensils,0,1,10632F.jpg,1518,0,0,0,,,,,,,,,,
Dressing Stick  27,27  Length * Ideal for persons with limited upper extremity movement or decreased hip flexion * Extra strong 5/8  diameter hardwood dowel * Vinyl coated push-pull hook on one end and a small C pull hook on the other * Shipping Carton Size: 30 L x 8 W x 4 H *,10635,5.03,9.15,Aids to Daily Living,Dressing Aids,0.3,71,10635.jpg,1900,30,8,4,10635.jpg,10635-1.jpg,,,,,,,,
Ring Zipper Pull (Pk/3),Package of 3 * Ring Zipper Pull is a one inch ring with a clip to attach to the zipper * Makes it easier to open or close the zipper * Ideal for someone with limited gripping capability *,10637,4.34,7.9,Aids to Daily Living,Dressing Aids,0,1,10637.JPG,1518,0,0,0,10637.JPG,,,,,,,,,
Leg Wrap Positioning Aid,Attaches to the user in 3 places to assist in repositioning the leg and transferring to/from a bed  chair  sofa  wheelchair  toilet seat  etc * Upper and lower handles create a controlled movement and reduce bruising and injury caused by grabbing and dropping the legs * Handles eliminate the need to grab clothing thereby preventing rips and tears * Great for people with hemiplegia  paraplegia  hemiparesis and paraparesis who have limited or no use of their leg (s) *,10638,45.46,82.65,Aids to Daily Living,Foot & Leg Lifters,0,0,10638.jpg,1153,11,8,1,10638.jpg,10638-1.jpg,,,,,,,,
Shoe Laces Coiler  White (pr),Color: White * Eliminates the need of tying shoelaces * Once Coiler Shoe Laces are laced  the excess coiled loop maintain the desired tension * Fits all shoe sizes * They are 54  long * Sold in pairs *,10639A,6.06,11.03,Aids to Daily Living,Dressing Aids,0,2,10639a.jpg,1518,0,0,0,,,,,,,,,,
Shoe Laces Coiler  Black (pr),Color: Black * Eliminates the need of tying shoelaces * Once Coiler Shoe Laces are laced  the excess coiled loop maintain the desired tension * Fits all shoe sizes * They are 54  long * Sold in pairs *,10639B,7.23,13.15,Aids to Daily Living,Dressing Aids,0,4,10639B.jpg,1518,0,0,0,,,,,,,,,,
Dycem Jar Opener  Blue,Jar Opener * Jar opener is dome shaped to fit comfortably in the palm of the hand * Effective on screw-top jars including child resistant and tamper-proof lids *,10641,16.62,30.23,Aids to Daily Living,Non-Slip Products,0,1,10641.jpg,1033,0,0,0,,,,,,,,,,
Dycem Bottle Opener,Is designed to fit bottles and caps * Packed in a retail blister pack,10642,13.31,24.2,Aids to Daily Living,Non-Slip Products,3,1,10642.jpg,1033,19,11,6,,,,,,,,,,
Side Hemi Walker/Cane,Standard: 300lb capacity * Designed for individuals with the use of only one hand or arm * Lighter than a walker and more stable than a cane - weighs only 3.5 Lbs. * Adjustable height: 28.5  - 35.5  * Folds easily with one hand * Ideal for users who do not require a walker but need a wider base for support * Lifetime Limited Warranty * Weight Capacity: 300 Lbs. * Weight: 4 Lbs. * Overall Dimensions  18.5  (W) x 16  (D),1065,37.17,67.58,Mobility Products,Specialty Walkers/Accessories,5.6,20,1065.jpg,1209,32,17,4,1065.jpg,1065-1.jpg,1065-2.jpg,1065-3.jpg,,,,,,
Self-Wipe Bathroom Toilet Aid,Superior  smooth  rounded design provides more comfort than other devices and allows for accurate placement and pressure * Comfortable and easy to use hygiene aid makes post-toilet cleaning possible * The rotating handle (9 3/4 ) allows the desired amount of toilet tissue to be rolled * Made of sturdy autoclavable plastic *,10651,36.94,67.15,Aids to Daily Living,ADL Bathroom Products,0,0,10651.jpg,1153,15,6,2,10651.JPG,10651-1.JPG,,,,,,,,
Door Knob Extender   Bag/2,Works as well as more expensive doorknob levers and is easier to install * For left or right hand use * 5  extension handle converts a doorknob into a door lever providing extra leverage for people with limited hand function * The Extender fits over a standard doorknob and allows complete access to keyholes * A cord or string can be inserted through the unique handle slot  making doorknobs easier to access for people with limited reach * Fits round doorknobs  from 2 1/8 - 2 3/8  diamter * Can be installed using only a screwdriver - no special tools required * Easy to clean *,10653,33.26,60.47,Aids to Daily Living,Door Knob Turners & Extenders,0,5,10653.jpg,1153,11,6,2,10653.jpg,,,,,,,,,
Door Hinge Expandable (Pk/2),Brass finish * Adds 2  to any doorway opening-allows barrier free access for most wheelchairs * Ideal for narrow bathroom doors * Installs easily  uses same screws and holes * 3-hole side measures 2 x 3 1/2  *,10654,27.82,50.57,Aids to Daily Living,Door Width Extender,0,1,10654.jpg,1504,0,0,0,,,,,,,,,,
Key Turner 'Hole-in-One',For people with limited hand mobility  this key holder provides several grasping positions and excellent leverage * The handle can be grasped in two ways  either with the fingers inserted through the hollow center or around the outside * One or two keys fit into the slots and are held by a single screw * Holds house door keys as well as most car keys (without plastic key head covers) * The keys fold back toward the inner curved side of the holder. Has a hole for a wrist strap  key chain  key ring or for hanging on a hook. 5ù (12.7 cm) long * U.S. Patent #5 737 951 *,10655,9.57,17.41,Aids to Daily Living,Key Turning Aids,0,114,10655.jpg,1153,7,4,1,10655.jpg,,,,,,,,,
